,code,name,lot_size,stock_type,stock_child_type,owner_stock_code,listing_date,stockid
312,US.AVX,AVX Corp.,1,STOCK,0,,1969-12-31,202715
313,US.AVY,艾利丹尼森,1,STOCK,0,,1969-12-31,202278
314,US.AVYA,Avaya Holdings Corp.,1,STOCK,0,,1969-12-31,75363791357915
315,US.AWH,安奈特保險,1,STOCK,0,,1969-12-31,203367
316,US.AWI,阿姆斯特朗工業,1,STOCK,0,,1969-12-31,202261
317,US.AWK,美國水務,1,STOCK,0,,1969-12-31,202967
318,US.AWP,Aberdeen Global Premier Properties Fund,1,STOCK,0,,1969-12-31,207417
319,US.AWR,美洲國家水務,1,STOCK,0,,1969-12-31,201762
320,US.AWX,Avalon Holdings Corp.,1,STOCK,0,,1969-12-31,209248
321,US.AXE,阿尼克斯特,1,STOCK,0,,1969-12-31,205968
322,US.AXL,美國車橋,1,STOCK,0,,1969-12-31,202952
323,US.AXN,河北奧星,1,STOCK,0,,2010-04-13,201059
324,US.AXON,Axovant Sciences Ltd.,1,STOCK,0,,1969-12-31,71266392553582
325,US.AXP,美國運通,1,STOCK,0,,1977-05-17,202742
326,US.AXR,安美瑞普,1,STOCK,0,,1969-12-31,205910
327,US.AXS,埃克斯資本,1,STOCK,0,,1969-12-31,203055
328,US.AXS-D,Axis Capital Holdings Limited Preferred Series D (Bermuda),1,STOCK,0,,1969-12-31,75213467500188
329,US.AXS-E,"AXS存托凭证,1/100th interest in a share of a 5.50% Series E 优先股",1,STOCK,0,,1969-12-31,75213467500567
330,US.AXTA,Axalta Coating Systems Ltd.,1,STOCK,0,,1969-12-31,210530
331,US.AXU,Alexco Resource Corp.,1,STOCK,0,,1969-12-31,208591
332,US.AYI,"Acuity Brands, Inc.",1,STOCK,0,,1969-12-31,201662
333,US.AYR,愛卡索,1,STOCK,0,,1969-12-31,202238
334,US.AYX,"Alteryx, Inc.",1,STOCK,0,,2017-03-23,74036646461513
335,US.AZN,阿斯利康,1,STOCK,0,,1969-12-31,203026
336,US.AZO,汽車地帶,1,STOCK,0,,1969-12-31,203059
337,US.AZRE,Azure Power Global Ltd.,1,STOCK,0,,2016-10-11,212112
338,US.AZUL,Azul SA,1,STOCK,0,,2017-04-06,74049531363408
339,US.AZUR,"Azure Midstream Partners, LP Common Units Limited Partnership",1,STOCK,0,,2015-03-31,211026
340,US.AZZ,宜易貿易,1,STOCK,0,,1969-12-31,205275
341,US.B,巴恩斯,1,STOCK,0,,1969-12-31,205720
342,US.BA,波音,1,STOCK,0,,1969-12-31,202133
343,US.BAA,Banro Corp.,1,STOCK,0,,1969-12-31,75329431612940
344,US.BABA,阿里巴巴,1,STOCK,0,,2014-09-18,210182
345,US.BAC,美國銀行,1,STOCK,0,,1979-06-04,205291
346,US.BAC-A,"BAC存托凭证,1/1,000th interest in a share of BAC 6.000% 非累积优先股",1,STOCK,0,,1969-12-31,75213467500520
347,US.BAC-B,Bank of America Corporation,1,STOCK,0,,1969-12-31,75879187433805
348,US.BAC-C,"BAC存托凭证,1/1,000th interest in a share of 6.200% 非累积优先股, Series ",1,STOCK,0,,1969-12-31,75213467500500
349,US.BAC-D,Bank of America Corporation Depositary Shares Rpstg 1/1000th In,1,STOCK,0,,1969-12-31,75213467500191
350,US.BAC-D.CL,Bank of America Corporation Depositary Shares Rpstg 1/1000th In,1,STOCK,0,,1969-12-31,76184130112062
351,US.BAC-E,Bank of America Corporation Depositary Sh repstg 1/1000th Perp ,1,STOCK,0,,1969-12-31,75213467500192
352,US.BAC-I,Bank Amer Corp Dep Sh Repstg 1/1000th Pfd Ser I,1,STOCK,0,,1969-12-31,75213467500193
353,US.BAC-I.CL,Bank Amer Corp Dep Sh Repstg 1/1000th Pfd Ser I,1,STOCK,0,,1969-12-31,75870597499205
354,US.BAC-K,Bank of America Corporation,1,STOCK,0,,1969-12-31,76175540177464
355,US.BAC-L,Bank of America Corporation Non Cumulative Perpetual Conv Pfd S,1,STOCK,0,,1969-12-31,75213467500194
356,US.BAC-W,Bank of America Corporation Depository Shares Representing 1/10,1,STOCK,0,,1969-12-31,75213467500195
357,US.BAC-Y,"BAC存托凭证,1/1,000th interest in a share of BAC 6.500% 非累积优先股, Ser",1,STOCK,0,,1969-12-31,75213467500196
358,US.BAF,BlackRock Municipal Income Investment Quality Trust,1,STOCK,0,,1969-12-31,203351
359,US.BAH,博思艾倫咨詢公司,1,STOCK,0,,1969-12-31,203148
360,US.BAK,Braskem SA,1,STOCK,0,,1969-12-31,202863
361,US.BAM,布魯克菲爾德資產管理,1,STOCK,0,,1969-12-31,201680
362,US.BANC-C,"Banc of California, Inc. Depositary Shares",1,STOCK,0,,1969-12-31,75213467500197
363,US.BANC-D,"BANC存托凭证,1/40th interest in a share of 7.375% 永久非累积优先股, Series ",1,STOCK,0,,1969-12-31,75213467500198
364,US.BANC-E,"BANC存托凭证,1/40th Interest in a Share of 7.000% 永久非累积优先股, Series ",1,STOCK,0,,1969-12-31,75213467500498
365,US.BAP,Credicorp Ltd.,1,STOCK,0,,1969-12-31,201727
366,US.BAR,GraniteShares Gold Shares,1,STOCK,0,,1969-12-31,74968654362006
367,US.BAS,基本能源服務公司,1,STOCK,0,,1969-12-31,205193
368,US.BAX,百特國際,1,STOCK,0,,2015-06-16,203480
369,US.BB,黑莓,1,STOCK,0,,1969-12-31,74964359398719
370,US.BBD,巴西布拉德斯科銀行,1,STOCK,0,,1969-12-31,202752
371,US.BBDO,布拉德斯科銀行,1,STOCK,0,,1969-12-31,206666
372,US.BBF,BlackRock Municipal Income Investment Trust,1,STOCK,0,,1969-12-31,203493
373,US.BBG,比爾巴雷特公司,1,STOCK,0,,1969-12-31,201551
374,US.BBK,BlackRock Municipal Bond Trust,1,STOCK,0,,1969-12-31,203166
375,US.BBL,必和必拓,1,STOCK,0,,1969-12-31,201971
376,US.BBN,BlackRock Taxable Municipal Bond Trust,1,STOCK,0,,1969-12-31,207123
377,US.BBT,BB&T銀行,1,STOCK,0,,1969-12-31,203012
378,US.BBT-D,BB&T Corporation Depositary Shares Representing 1/1000th Perpet,1,STOCK,0,,1969-12-31,75213467500199
379,US.BBT-E,BB&T Corporation Depositary Shares Representing 1/1000th Perpet,1,STOCK,0,,1969-12-31,75213467500200
380,US.BBT-F,BB&T Corporation Depositary Shares Representing 1/1000th Intere,1,STOCK,0,,1969-12-31,75213467500201
381,US.BBT-G,BB&T Corporation Depositary Shares Representing 1/1000th Perpet,1,STOCK,0,,1969-12-31,75213467500202
382,US.BBT-H,"BBT存托凭证,1/1,000th interest in a share of Series H 永久非累积优先股",1,STOCK,0,,1969-12-31,75213467500506
383,US.BBU,Brookfield Business Partners L.P. Limited Partnership Units,1,STOCK,0,,2016-05-30,212131
384,US.BBVA,Banco Bilbao Vizcaya Argentaria SA,1,STOCK,0,,1969-12-31,201346
385,US.BBW,"Build-A-Bear Workshop, Inc.",1,STOCK,0,,1969-12-31,201394
386,US.BBX,亞特蘭大銀行,1,STOCK,0,,1969-12-31,201990
387,US.BBY,百思買,1,STOCK,0,,1985-04-18,201866
388,US.BC,賓士域,1,STOCK,0,,1969-12-31,203385
389,US.BCC,Boise Cascade Co.,1,STOCK,0,,1969-12-31,207165
390,US.BCE,加拿大貝爾,1,STOCK,0,,1969-12-31,202576
391,US.BCEI,富礦溪能源,1,STOCK,0,,1969-12-31,206977
392,US.BCH,智利銀行,1,STOCK,0,,1969-12-31,202867
393,US.BCO,布魯克林公司,1,STOCK,0,,1969-12-31,202948
394,US.BCR,巴德,1,STOCK,0,,1969-12-31,203273
395,US.BCRH,Blue Capital Reinsurance Holdings Ltd.,1,STOCK,0,,1969-12-31,201645
396,US.BCS,巴克萊銀行,1,STOCK,0,,1969-12-31,202855
397,US.BCS-D,Barclays PLC American Depositary Shares (Each representing Non-,1,STOCK,0,,1969-12-31,75213467500203
398,US.BCX,BlackRock Resources & Commodities Strategy Trust,1,STOCK,0,,1969-12-31,207466
399,US.BDC,百通公司,1,STOCK,0,,1969-12-31,202388
400,US.BDC-B,"BDC存托凭证,1/100th interest in a share of 6.75% Series B 强制可转换优先股",1,STOCK,0,,1969-12-31,75213467500521
401,US.BDCZ,ETRACS Linked to Wells Fargo Business Development Co Index ETN,1,STOCK,0,,1969-12-31,211414
402,US.BDFC,Liberty Oilfield Services,1,STOCK,0,,2017-05-03,74217035088038
403,US.BDJ,BlackRock Enhanced Equity Dividend Trust,1,STOCK,0,,1969-12-31,202765
404,US.BDL,"Flanigan's Enterprises, Inc.",1,STOCK,0,,1969-12-31,209112
405,US.BDN,布蘭迪維因不動產信托,1,STOCK,0,,1969-12-31,202305
406,US.BDR,"Blonder Tongue Laboratories, Inc.",1,STOCK,0,,1969-12-31,209519
407,US.BDX,碧迪公司,1,STOCK,0,,1969-12-31,203010
408,US.BDXA,"Becton, Dickinson & Co.",1,STOCK,0,,1969-12-31,74315819335920
409,US.BE,Bloom Energy Corp.,1,STOCK,0,,2018-07-24,76111115667965
410,US.BEDU,博實樂,1,STOCK,0,,2017-05-17,74277164630235
411,US.BEL,Belmond Ltd.,1,STOCK,0,,1969-12-31,210257
412,US.BEN,富蘭克林資源,1,STOCK,0,,1969-12-31,201976
413,US.BEP,Brookfield Renewable Partners LP,1,STOCK,0,,1969-12-31,206813
414,US.BERY,"Berry Global Group, Inc.",1,STOCK,0,,1969-12-31,206899
415,US.BF.A,Brown-Forman Corp.,1,STOCK,0,,1969-12-31,206725
416,US.BF.B,布朗霍文集團,1,STOCK,0,,1969-12-31,206701
417,US.BFAM,"Bright Horizons Family Solutions, Inc.",1,STOCK,0,,1969-12-31,201336
418,US.BFK,黑岩市政收入信托,1,STOCK,0,,1969-12-31,203114
419,US.BFO,BFO基金,1,STOCK,0,,1969-12-31,205402
420,US.BFR,BBVA Banco Franc茅s SA,1,STOCK,0,,1969-12-31,201205
421,US.BFS,"Saul Centers, Inc.",1,STOCK,0,,1969-12-31,202132
422,US.BFS-C,"BFS存托凭证,1/100th of a share of 6.875% Series C 累积可赎回优先股, $0.01 p",1,STOCK,0,,1969-12-31,75213467500205
423,US.BFS-D,,1,STOCK,0,,1969-12-31,75398151096355
424,US.BFZ,黑岩加州市政基金,1,STOCK,0,,1969-12-31,203271
425,US.BG,邦吉,1,STOCK,0,,1969-12-31,202185
426,US.BGB,Blackstone / GSO Strategic Credit Fund,1,STOCK,0,,1969-12-31,207291
427,US.BGC,通用電纜,1,STOCK,0,,1969-12-31,205948
428,US.BGCA,"BGC Partners, Inc.",1,STOCK,0,,1969-12-31,208435
429,US.BGG,百力通,1,STOCK,0,,1969-12-31,202916
430,US.BGH,巴克艾Gp控股,1,STOCK,0,,1969-12-31,202355
431,US.BGI,"Birks Group, Inc.",1,STOCK,0,,1969-12-31,209199
432,US.BGIO,Blackrock 2022 Global Income Opportunity Trust,1,STOCK,0,,1969-12-31,73963632017001
433,US.BGR,黑岩能源信托,1,STOCK,0,,1969-12-31,201757
434,US.BGS,B&G食品,1,STOCK,0,,1969-12-31,202000
435,US.BGSF,"BG Staffing, Inc.",1,STOCK,0,,1969-12-31,210576
436,US.BGT,黑岩浮動利率基金,1,STOCK,0,,1969-12-31,202692
437,US.BGX,Blackstone / GSO Long Short Credit Income Fund,1,STOCK,0,,1969-12-31,208014
438,US.BGY,BlackRock Enhanced International Dividend Trust,1,STOCK,0,,1969-12-31,202138
439,US.BH,"Biglari Holdings, Inc.",1,STOCK,0,,1969-12-31,207293
440,US.BH.A,"Biglari Holdings, Inc.",1,STOCK,0,,1969-12-31,75939316975998
441,US.BHB,Bar Harbor Bankshares,1,STOCK,0,,1969-12-31,208250
442,US.BHC,BAUSCH HEALTH COMPANIES INC,1,STOCK,0,,1969-12-31,76136885471759
443,US.BHE,"Benchmark Electronics, Inc.",1,STOCK,0,,1969-12-31,205218
444,US.BHGE,"Baker Hughes, a GE Co.",1,STOCK,0,,1969-12-31,74521977766428
445,US.BHI,貝克休斯,1,STOCK,0,,1969-12-31,201292
446,US.BHK,黑岩核心債券信托,1,STOCK,0,,1969-12-31,202737
447,US.BHLB,"Berkshire Hills Bancorp, Inc.",1,STOCK,0,,1969-12-31,203213
448,US.BHP,必和必拓,1,STOCK,0,,1969-12-31,201957
449,US.BHR,"Braemar Hotels & Resorts, Inc.",1,STOCK,0,,1969-12-31,75780403185941
450,US.BHR-B,Braemar Hotels & Resorts Inc.,1,STOCK,0,,1969-12-31,75780403185940
451,US.BHVN,Biohaven Pharmaceutical Holding Co. Ltd.,1,STOCK,0,,2017-05-03,74217035088037
452,US.BID,蘇富比,1,STOCK,0,,1969-12-31,201978
453,US.BIF,BIF基金,1,STOCK,0,,1969-12-31,202785
454,US.BIG,必樂透,1,STOCK,0,,1969-12-31,201510
455,US.BIN,耶西 (已退市),1,STOCK,0,,1969-12-31,203336
456,US.BIO,Bio Rad實驗室,1,STOCK,0,,1969-12-31,203421
457,US.BIO.B,"Bio-Rad Laboratories, Inc.",1,STOCK,0,,1969-12-31,207394
458,US.BIOA,"BioAmber, Inc.",1,STOCK,0,,1969-12-31,208097
459,US.BIOX,Bioceres S.A.,1,STOCK,0,,2018-02-06,75393856129057
460,US.BIP,布魯克菲爾德公共建設,1,STOCK,0,,1969-12-31,202511
461,US.BIT,BlackRock Multi-Sector Income Trust,1,STOCK,0,,1969-12-31,207354
462,US.BITA,易車網,1,STOCK,0,,2010-11-16,201031
463,US.BJ,"BJ's Wholesale Club Holdings, Inc.",1,STOCK,0,,2018-06-27,76020921343777
464,US.BJZ,BJZ信托,1,STOCK,0,,1969-12-31,205618
465,US.BK,紐約梅隆銀行,1,STOCK,0,,1969-12-31,203122
466,US.BK-C,Bank Of New York Mellon Corporation (The) Dep Shs Repstg 1/4000,1,STOCK,0,,1969-12-31,75213467500208
467,US.BKD,布魯克代爾高級護理,1,STOCK,0,,1969-12-31,201736
468,US.BKE,巴克爾,1,STOCK,0,,1969-12-31,205399
469,US.BKFS,"BLACK KNIGHT FINANCIAL SERVICES, INC.",1,STOCK,0,,2015-05-19,211008
470,US.BKH,黑山,1,STOCK,0,,1969-12-31,205351
471,US.BKHU,Black Hills Corp.,1,STOCK,0,,1969-12-31,211536
472,US.BKI,"Black Knight, Inc.",1,STOCK,0,,1969-12-31,74968654356164
473,US.BKI*,"Black Knight, Inc.",1,STOCK,0,,1969-12-31,74848395281651
474,US.BKJ,"Bancorp of New Jersey, Inc.",1,STOCK,0,,1969-12-31,208668
475,US.BKK,BKK信托,1,STOCK,0,,1969-12-31,205960
476,US.BKN,BKN基金,1,STOCK,0,,1969-12-31,205330
477,US.BKS,巴諾書店,1,STOCK,0,,1969-12-31,202090
478,US.BKT,BKT信托,1,STOCK,0,,1969-12-31,205244
479,US.BKU,"BankUnited, Inc.",1,STOCK,0,,1969-12-31,206844
480,US.BLD,Topbuild Corp,1,STOCK,0,,1969-12-31,211852
481,US.BLH,BLH信托,1,STOCK,0,,1969-12-31,203298
482,US.BLK,貝萊德,1,STOCK,0,,1999-09-30,201787
483,US.BLL,波爾,1,STOCK,0,,1969-12-31,202509
484,US.BLW,BLW信托,1,STOCK,0,,1969-12-31,202931
485,US.BLX,拉丁美洲出口銀行,1,STOCK,0,,1969-12-31,205622
486,US.BMA,Banco Macro SA,1,STOCK,0,,1969-12-31,202341
487,US.BME,BME信托,1,STOCK,0,,1969-12-31,202616
488,US.BMI,"Badger Meter, Inc.",1,STOCK,0,,1969-12-31,202414
489,US.BML-G,"BML存托凭证,1/1,200th interest in a share of 浮动汇率永久非累积优先股",1,STOCK,0,,1969-12-31,75213467500209
490,US.BML-H,"BML存托凭证,1/1,200th interest in a Share of 浮动汇率永久非累积优先股",1,STOCK,0,,1969-12-31,75213467502332
491,US.BML-I,"BML存托凭证,1/1,200th interest in a Share of 6.375% Non-Cumulative ",1,STOCK,0,,1969-12-31,75213467500210
492,US.BML-I.CL,,1,STOCK,0,,1969-12-31,76184130112060
493,US.BML-J,"BML存托凭证,1/1,200th interest in a Share of 浮动汇率非累积优先股",1,STOCK,0,,1969-12-31,75213467502333
494,US.BML-L,"BML存托凭证,1/1,200th Interest in a Share of 浮动汇率非累积优先股",1,STOCK,0,,1969-12-31,75213467500211
495,US.BMO,蒙特利爾銀行,1,STOCK,0,,1969-12-31,203383
496,US.BMS,碧美斯,1,STOCK,0,,1969-12-31,202092
497,US.BMY,施貴寶,1,STOCK,0,,1969-12-31,205930
498,US.BNED,"Barnes & Noble Education, Inc.",1,STOCK,0,,2015-07-22,211266
499,US.BNJ,BNJ信托,1,STOCK,0,,1969-12-31,203005
500,US.BNS,豐業銀行,1,STOCK,0,,1969-12-31,205272
501,US.BNY,BNY信托,1,STOCK,0,,1969-12-31,203487
502,US.BOE,黑岩全球成長基金,1,STOCK,0,,1969-12-31,203142
503,US.BOH,夏威夷銀行,1,STOCK,0,,1969-12-31,201871
504,US.BOI,Brookfield Mortgage Opportunity Income Fund Inc.,1,STOCK,0,,1969-12-31,207654
505,US.BOOT,"Boot Barn Holdings, Inc.",1,STOCK,0,,1969-12-31,204196
506,US.BORN,博潤,1,STOCK,0,,2010-06-10,201494
507,US.BOX,"Box, Inc.",1,STOCK,0,,2015-01-22,204753
508,US.BP,英國石油,1,STOCK,0,,1969-12-31,201637
509,US.BPI,"Bridgepoint Education, Inc.",1,STOCK,0,,1969-12-31,201639
510,US.BPK,BPK信托,1,STOCK,0,,1969-12-31,205751
511,US.BPL,巴克艾,1,STOCK,0,,1969-12-31,203545
512,US.BPMP,BP Midstream Partners LP,1,STOCK,0,,2017-10-25,74968654366030
513,US.BPMX,BioPharmX Corp.,1,STOCK,0,,2015-06-24,211110
514,US.BPT,BPT信托,1,STOCK,0,,1969-12-31,202285
515,US.BPY,Brookfield Property Partners LP,1,STOCK,0,,1969-12-31,206965
516,US.BQH,BQH信托,1,STOCK,0,,1969-12-31,203472
517,US.BR,布羅德里奇,1,STOCK,0,,1969-12-31,204616
518,US.BRC,佈雷迪,1,STOCK,0,,1969-12-31,202110
519,US.BRFS,BRF SA,1,STOCK,0,,1969-12-31,206679
520,US.BRG,"Bluerock Residential Growth REIT, Inc.",1,STOCK,0,,1969-12-31,208687
521,US.BRK.A,伯克希爾,1,STOCK,0,,1988-11-28,205086
522,US.BRK.B,伯克希爾B,1,STOCK,0,,1969-12-31,203520
523,US.BRN,"Barnwell Industries, Inc.",1,STOCK,0,,1969-12-31,209147
524,US.BRO,布朗保險經紀,1,STOCK,0,,1969-12-31,202839
525,US.BRS,布裡斯托,1,STOCK,0,,1969-12-31,202669
526,US.BRSS,"Global Brass & Copper Holdings, Inc.",1,STOCK,0,,1969-12-31,207722
527,US.BRT,BRT房地產信托,1,STOCK,0,,1969-12-31,203155
528,US.BRX,"Brixmor Property Group, Inc.",1,STOCK,0,,1969-12-31,206770
529,US.BRY,貝利石油,1,STOCK,0,,2018-07-25,76141180427350
530,US.BSA,Brightsphere Investment Group Plc,1,STOCK,0,,1969-12-31,75655849134277
531,US.BSAC,桑坦德銀行智利,1,STOCK,0,,1969-12-31,206703
532,US.BSBR,桑坦德巴西分行,1,STOCK,0,,1969-12-31,206063
533,US.BSD,BSD信托,1,STOCK,0,,1969-12-31,203233
534,US.BSE,BSE信托,1,STOCK,0,,1969-12-31,203462
535,US.BSIG,Brightsphere Investment Group Plc,1,STOCK,0,,1969-12-31,75655849134278
536,US.BSL,Blackstone / GSO Senior Floating Rate Term Fund,1,STOCK,0,,1969-12-31,207867
537,US.BSM,Black Stone Minerals LP,1,STOCK,0,,2015-04-30,210961
538,US.BSMX,桑坦德銀行墨西,1,STOCK,0,,1969-12-31,206717
539,US.BST,Blackrock Science & Technology Trust,1,STOCK,0,,1969-12-31,210511
540,US.BSTI,百世集團,1,STOCK,0,,2017-09-19,74796855674062
541,US.BSX,波士頓科學,1,STOCK,0,,1969-12-31,205143
542,US.BT,英國電信,1,STOCK,0,,1969-12-31,206102
543,US.BTA,BTA信托,1,STOCK,0,,1969-12-31,205295
544,US.BTE,Baytex能源信托,1,STOCK,0,,1969-12-31,201905
545,US.BTI,英美煙草,1,STOCK,0,,1969-12-31,206651
546,US.BTN,"Ballantyne Strong, Inc.",1,STOCK,0,,1969-12-31,208704
547,US.BTO,BTO基金,1,STOCK,0,,1969-12-31,202982
548,US.BTT,BlackRock Municipal 2030 Target Term Trust,1,STOCK,0,,1969-12-31,207067
549,US.BTU,Peabody Energy Corporation,1,STOCK,0,,1969-12-31,74968654353699
550,US.BTU*,BTU*,1,STOCK,0,,1969-12-31,74122545807479
551,US.BTX,"BioTime, Inc.",1,STOCK,0,,1969-12-31,208067
552,US.BTZ,BTZ信托,1,STOCK,0,,1969-12-31,203484
553,US.BUD,百威英博,1,STOCK,0,,1969-12-31,201735
554,US.BUI,"BlackRock Utilities, Infrastructure & Power Opportunities Tr",1,STOCK,0,,1969-12-31,207759
555,US.BURL,"Burlington Stores, Inc.",1,STOCK,0,,1969-12-31,206963
556,US.BVN,布埃納文圖拉開采,1,STOCK,0,,1969-12-31,201598
557,US.BVX,Bovie Medical Corp.,1,STOCK,0,,1969-12-31,208690
558,US.BW,"Babcock & Wilcox Enterprises, Inc.",1,STOCK,0,,1969-12-31,204127
559,US.BWA,博格華納,1,STOCK,0,,1969-12-31,202571
560,US.BWG,"BrandywineGLOBAL - Global Income Opportunities Fund, Inc.",1,STOCK,0,,1969-12-31,207675
561,US.BWP,Boardwalk Pipeline Partners LP,1,STOCK,0,,1969-12-31,205251
562,US.BWXT,"BWX Technologies, Inc.",1,STOCK,0,,1969-12-31,211141
563,US.BX,黑石,1,STOCK,0,,2007-06-21,201481
564,US.BXC,布魯林克斯,1,STOCK,0,,1969-12-31,201676
565,US.BXE,Bellatrix Exploration Ltd.,1,STOCK,0,,1969-12-31,207030
566,US.BXG,Bluegreen Vacations,1,STOCK,0,,2017-11-16,75063143636842
567,US.BXMT,"Blackstone Mortgage Trust, Inc.",1,STOCK,0,,1969-12-31,207069
568,US.BXMX,Nuveen S&P 500 Buy-Write Income Fund,1,STOCK,0,,1969-12-31,210652
569,US.BXP,波士頓物產,1,STOCK,0,,1969-12-31,202415
570,US.BXP-B,"BXP存托凭证,1/100th of a share of the Issuer's 5.25% Sockeries B 累积",1,STOCK,0,,1969-12-31,75213467500212
571,US.BXS,BancorpSouth銀行,1,STOCK,0,,1969-12-31,205326
572,US.BY,"Byline Bancorp, Inc.",1,STOCK,0,,2017-06-28,74457553256951
573,US.BYD,博伊德賭場,1,STOCK,0,,1969-12-31,202295
574,US.BYM,BYM信托,1,STOCK,0,,1969-12-31,203492
575,US.BZH,貝哲房屋,1,STOCK,0,,1969-12-31,203350
576,US.C,花旗,1,STOCK,0,,1986-10-30,205541
577,US.C-C,Citigroup Inc. Depositary Shares representing 1/1000 Series C N,1,STOCK,0,,1969-12-31,75213467500214
578,US.C-J,Citigroup Inc. Dep Shs Repstg 1/1000 Pfd Ser J Fixed/Fltg,1,STOCK,0,,1969-12-31,75213467502334
579,US.C-K,Citigroup Inc. Dep Shs Repstg 1/1000th Pfd Ser K,1,STOCK,0,,1969-12-31,75213467500215
580,US.C-L,Citigroup Inc. Depositary Share representing 1/1000 interest in,1,STOCK,0,,1969-12-31,75213467500216
581,US.C-N,Citigroup Capital VIII 7.875% Fixed rate Floating Rate trust Pr,1,STOCK,0,,1969-12-31,75213467500217
582,US.C-P,Citigroup Inc. Dep Shs Repstg 1/1000th Pfd Ser AA,1,STOCK,0,,1969-12-31,75213467500218
583,US.C-P.CL,Citigroup Inc. Dep Shs Repstg 1/1000th Pfd Ser AA,1,STOCK,0,,1969-12-31,75303661815701
584,US.C-S,"C存托凭证,1/1,000th interest in a share of 6.300% 非累积优先股, Series S",1,STOCK,0,,1969-12-31,75213467500503
585,US.CAA,"CalAtlantic Group, Inc.",1,STOCK,0,,1969-12-31,211392
586,US.CAAP,Corporacion America Airports SA,1,STOCK,0,,2018-01-31,75363791357913
587,US.CABO,"Cable One, Inc.",1,STOCK,0,,1969-12-31,211143
588,US.CACI,CACI國際,1,STOCK,0,,1969-12-31,207027
589,US.CADE,Cadence Bancorporation,1,STOCK,0,,2017-04-12,74126840765858
590,US.CAE,"CAE, Inc.",1,STOCK,0,,1969-12-31,206336
591,US.CAF,摩根史坦利中國A股指數基金,1,STOCK,0,,1969-12-31,207571
592,US.CAG,康尼格拉,1,STOCK,0,,1969-12-31,202375
593,US.CAH,卡迪納醫藥,1,STOCK,0,,1969-12-31,201932
594,US.CAI,"CAI International, Inc.",1,STOCK,0,,1969-12-31,211284
595,US.CAI-A,"CAI International, Inc. 8.50% Series A Fixed-to-Floating Rate C",1,STOCK,0,,1969-12-31,75715978676453
596,US.CAJ,佳能,1,STOCK,0,,1969-12-31,203078
597,US.CAL,"Caleres, Inc.",1,STOCK,0,,1969-12-31,204709
598,US.CALX,"Calix, Inc.",1,STOCK,0,,1969-12-31,201543
599,US.CANF,Can-Fite BioPharma Ltd.,1,STOCK,0,,1969-12-31,208883
600,US.CANG,燦穀,1,STOCK,0,,2018-07-25,76141180439063
601,US.CAPL,CrossAmerica Partners LP,1,STOCK,0,,1969-12-31,210444
602,US.CARS,"Cars.com, Inc.",1,STOCK,0,,1969-12-31,74375948878100
603,US.CARS*,Cars.com Inc.,1,STOCK,0,,1969-12-31,74315819335923
604,US.CAS,卡斯爾,1,STOCK,0,,1969-12-31,205140
605,US.CAT,卡特彼勒,1,STOCK,0,,1969-12-31,202194
606,US.CATO,加圖商場,1,STOCK,0,,1969-12-31,201158
607,US.CAW,"CCA Industries, Inc.",1,STOCK,0,,1969-12-31,209216
608,US.CB,丘博保險,1,STOCK,0,,1969-12-31,202209
609,US.CBA,"ClearBridge American Energy MLP Fund, Inc.",1,STOCK,0,,1969-12-31,207194
610,US.CBB,辛辛那提貝爾,1,STOCK,0,,1969-12-31,202663
611,US.CBB-B,Cincinnati Bell Inc. Preferred Stock,1,STOCK,0,,1969-12-31,75213467500220
612,US.CBD,Companhia Brasileira de Distribuicao,1,STOCK,0,,1969-12-31,201993
613,US.CBG,世邦魏理仕,1,STOCK,0,,1969-12-31,201482
614,US.CBH,AllianzGI Convertible & Income 2024 Target Term Fund,1,STOCK,0,,1969-12-31,74491912995340
615,US.CBI,西比埃公司,1,STOCK,0,,1969-12-31,201653
616,US.CBK,克裡斯托弗·班克斯,1,STOCK,0,,1969-12-31,201027
617,US.CBL,CBL金融,1,STOCK,0,,1969-12-31,201534
618,US.CBL-D,"CBL & Associates Properties, Inc. Dep Shares Repstg 1/10th Pref",1,STOCK,0,,1969-12-31,75213467500221
619,US.CBL-E,"CBL & Associates Properties, Inc. Depositary Shs Repstg 1/10 6.",1,STOCK,0,,1969-12-31,75213467500222
620,US.CBM,凱姆佈雷克斯,1,STOCK,0,,1969-12-31,206320
621,US.CBO,CBO (Listing Market - NYSE - Networks A/E),1,STOCK,0,,1969-12-31,74968654358607
622,US.CBPX,"Continental Building Products, Inc.",1,STOCK,0,,1969-12-31,207253
623,US.CBR,賽博科技,1,STOCK,0,,1969-12-31,203614
624,US.CBRE,"CBRE Group, Inc.",1,STOCK,0,,1969-12-31,75630079330479
625,US.CBS,哥倫比亞廣播,1,STOCK,0,,1999-04-07,202234
626,US.CBS.A,哥倫比亞廣播,1,STOCK,0,,1969-12-31,202093
627,US.CBT,卡博特,1,STOCK,0,,1969-12-31,202657
628,US.CBU,"Community Bank System, Inc.",1,STOCK,0,,1969-12-31,203047
629,US.CBX,CBX (Listing Market NYSE Networks AE),1,STOCK,0,,1969-12-31,75028783901604
630,US.CBZ,"CBIZ, Inc.",1,STOCK,0,,1969-12-31,203413
631,US.CC,The Chemours Co.,1,STOCK,0,,1969-12-31,211146
632,US.CCC,卡爾岡炭素,1,STOCK,0,,1969-12-31,205806
